Species,A10,A11,A12,A5,A6,A7,A8,A9,B10,B11,B12,B1,B2,B3,B4,B5,B6,B7,B8,B9,C10,C11,C12,C1,C2,C3,C4,C5,C6,C7,C9,D10,D11,D12,D1
Campylobacter_sp._BCW_4321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._BCW_4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._BCW_4341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._BCW_6462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._BCW_6464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._BCW_6465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._BCW_6466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._BCW_6468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._BCW_6871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._BCW_6876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Campylobacter_sp._BCW_6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_phage_IPP61,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._BCW_6889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._BCW_7460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus_Stoquefichus_sp._SB1,35,95,31,134,0,62,48,0,15,13,4,32,82,103,8,7,15,260,119,35,16,8,1,62,8,49,41,32,12,19,4,1968,53,273,20
Campylobacter_sp._FOBRC14,0,1,0,1,2,12,0,0,0,0,1,0,0,0,3,0,1571,2,1,0,0,1,5,1,0,0,5,8,1,0,16,0,0,0,0
Coprobacillus_sp._29_1,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,6,0,0,0,0,1,0,0,1433,0,0,0,0,0,3,0,1,0
Coprobacillus_sp._3_3_56FAA,14,688,1003,713,14,5075,1013,0,4335,416,0,2947,2125,955,420,0,471,9236,1247,845,11628,1647,881,1226,8772,2243,3682,280,252,792,1929,1508,276,1459,204
Campylobacter_sp._P0021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._P0023,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coprobacillus_sp._D6,0,0,6,5,0,2,3,0,0,1,3,0,0,8,0,0,2,1,1,4,3,0,1,1,0,0,1,0,0,5,0,5,3,10,0
Campylobacter_sp._P0078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_phage_P0091,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Streptococcus_phage_P0092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._P0088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._P0094,0,2,3,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Clostridium_innocuum,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridium_saccharogumia,142,461,500,567,14,358,295,0,165,261,147,365,476,2109,242,0,166,1455,296,421,432,192,65,167,66,360,337,244,66,344,51,1830,1792,1514,160
Streptococcus_phage_P3684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Exophiala_spinifera,1,1,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,0,0
Streptococcus_phage_P5641,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Streptococcus_phage_P5651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_phage_P5652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_phage_P7132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._P0132,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Streptococcus_phage_P7134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._P0135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._P0136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._P0138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._P0139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Herpotrichiellaceae_sp._UM238,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Streptococcus_phage_P7574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Streptococcus_phage_P7601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Streptococcus_phage_P7602,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Campylobacter_sp._P031,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._P090,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._P091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Campylobacter_sp._P093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._P146,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._P148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Erysipelotrichaceae_bacterium_I46,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Erysipelotrichaceae_bacterium_MTC7,4,65,165,137,1,8,57,0,30,6,0,46,34,44,11,0,8,200,11,50,4,6,6,648,1,49,181,53,157,11,6,708,69,491,1
Flavobacterium_sp._11,0,1,3,1,0,64,2,0,57,0,0,4,0,3,5,0,6,10,5,0,0,4,0,0,0,1,1,12,3,0,2,0,12,0,0
Flavobacterium_sp._2,0,0,8,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Flavobacterium_sp._29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flavobacterium_sp._316,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,3,0,1,1,1,0,0,0,1,0,2,0,0,0,6,2,1,3,4
Campylobacter_sp._RM6137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Flavobacterium_sp._9,42,11,4,4,0,1,7,7,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,4,0,0,0,0,1,0,3,4,0,1,0
Flavobacterium_sp._A45,1,1,2,3,0,0,0,0,2,0,34,5,1,38,6,0,1,0,11,1,0,2,0,0,0,0,0,10,0,0,2,1,0,1,0
Flavobacterium_sp._ABG,2,0,1,1,6,1,1,4,3,0,0,0,7,0,0,5,0,4,1,2,3,4,3,1,6,5,2,0,0,1,10,1,0,9,0
Campylobacter_sp._RM8966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Campylobacter_sp._RM8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerovibrio_sp._JC8,28,73,70,43,0,17,47,0,41,6,5,35,38,47,114,0,9,35,116,63,6,18,2,161,0,16,140,91,147,64,19,52,123,63,40
Anaerovibrio_sp._RM50,1,66,197,63,0,47,15,2,14,11,0,37,1,79,9,0,7,109,75,50,0,22,3,68,0,5,45,51,27,45,1,58,9,13,18
Campylobacter_sputorum,4,36,36,2,0,0,4,0,47,2,0,1,0,15,2,1,0,34,2,2,0,0,0,3,12,1,0,1,0,2,2,159,5,13,1
Streptococcus_phage_phiARI0004,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Flavobacterium_sp._CF136,0,4,0,0,0,0,7,0,0,0,3,0,0,14,2,0,2,1,2,2,0,1,0,28,0,0,0,3,1,0,0,414,0,0,0
Flavobacterium_sp._F52,1,0,21,0,0,0,0,0,12,0,0,0,0,0,1,0,2,151,152,13,0,1,0,7,0,1,0,0,7,2,0,0,3,3,1
Megamonas_sp._Marseille-P3344,2,0,1,15705,0,0,0,0,0,0,0,606,0,1,1,0,3,6,8,0,5,0,4,10,0,18,2,10,0,2,0,1,0,2,37411
Flavobacterium_sp._Fl,21,0,36,2,0,0,1,0,29,0,0,14,0,17,9,0,0,15,16,0,0,3,0,48,0,6,1,12,0,6,0,0,1,1,7
Streptococcus_phage_phiARI0462,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
Flavobacterium_sp._JRM,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4
Flavobacterium_sp._KBS0721,0,0,0,0,2,1,1,0,1,1,1,0,0,4,7,1,0,1,1,2,0,0,0,0,0,2,1,3,1,1,0,0,1,2,0
Flavobacterium_sp._KI723T1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flavobacterium_sp._KJJ,0,0,1,0,0,0,0,0,0,377,2,1,0,0,1,0,0,1,0,0,0,0,0,22,0,0,0,15,0,0,0,2,1,0,0
Flavobacterium_sp._KMS,69,18,94,6,0,0,10,0,0,1,0,0,0,12,11,0,376,0,2,23,0,0,1,2,0,75,0,0,0,1,4,0,1,0,4
Flavobacterium_sp._KP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flavobacterium_sp._LM4,0,2,1,14,0,4,0,1,1,0,3,0,0,0,1,0,2,15,2,8,0,2,1,2,0,0,0,0,0,1,1,0,5,0,0
Selenomonas_sp._FOBRC9,3,2,1,2,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,2,0,6,0,7,6,0,2,1,21,7,0,3,0
Selenomonas_sp._ND2010,3,27,38,28,0,17,13,0,6,10,1,11,5,31,157,0,6,149,75,52,8,10,2,75,0,12,21,18,65,19,4,34,9,8,7
Selenomonas_sp._oral_taxon_126,84,84,37,22,1,12,18,0,10,2,2,12,8,13,64,17,4,21,176,16,0,2,2,148,0,117,73,6,148,22,87,90,5,14,7
Selenomonas_sp._oral_taxon_136,1,9,3,9,1,2,7,0,1,0,5,1,0,69,5,17,0,1,13,2,0,3,6,15,0,5,197,9,77,3,117,21,2,5,0
Flavobacterium_sp._Root186,4,9,31,556,1,0,22,0,44,1,0,0,0,20,6,0,0,2,60,13,0,0,3,5,0,0,0,11,23,0,5,32,3,19,4
Selenomonas_sp._oral_taxon_138,87,7,5,13,0,0,9,0,5,4,0,4,1,14,8,18,2,3,22,3,0,1,0,12,0,5,46,6,16,4,73,96,1,6,2
Selenomonas_sp._oral_taxon_149,1,3,10,2,2,0,4,0,1,1,0,5,2,75,3,54,0,2,6,3,2,11,6,4,0,4,117,6,4,3,103,4,2,0,2
Selenomonas_sp._oral_taxon_478,7,3,151,4,4,106,4,0,5,12,0,4,0,121,23,9,0,2,12,5,0,8,13,18,0,14,186,8,85,5,159,12,1,0,1
Selenomonas_sp._oral_taxon_892,7,61,38,51,0,9,16,0,10,4,1,13,2,15,52,4,10,103,9,8,1,2,0,60,0,22,67,19,311,4,353,46,2,2,6
Selenomonas_sp._oral_taxon_920,8,21,7,22,4,4,17,0,2,0,4,3,1,20,20,15,11,9,12,19,0,7,0,53,0,18,88,96,31,20,264,100,0,5,3
Selenomonas_sputigena,6,76,16,77,2,7,138,13,12,4,32,3,4,31,14,1,1,131,94,4,0,1,0,90,0,72,89,12,457,111,51,61,15,7,10
Xanthomonas_phage_XAJ24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uncultured_crAssphage,5,45743,0,8272,3,20,0,0,358872,6,113,364,8,10,7639,2,808036,58,12,3,6,1,31,0,4,1607,1,1862,23817,109,299,10,82,46,74
uncultured_human_fecal_virus,3,6,4,15,2,1,1,1,7,0,0,16,2,2,5,0,43,7,17,59,1,0,0,17,4,89,17,3,8,13,8,1,1,1,1
Flavobacterium_sp._ov086,2,1,12,0,0,4,3,0,4,0,0,0,0,4,0,0,1,3,2,0,0,1,0,6,0,0,1,1,0,4,3,2,2,10,1
Flavobacterium_spartansii,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
Propionispora_sp._2/2-37,6,45,58,47,0,5,15,0,21,1,0,16,12,58,1,0,2,32,94,27,0,19,4,4,2,9,48,15,5,12,10,27,4,8,8
Plasmid_pAM77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Sporomusa_sp._An4,21,35,48,32,0,66,8,2,10,1,0,15,0,36,5,2,2,20,64,33,0,13,0,11,0,10,50,46,3,1,4,37,1,4,13
Plasmid_pFA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plasmid_pGT633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plasmid_pIP1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helicobacter_sp._12S02634-8,0,3,2,8,2,4,0,1,0,0,0,0,0,2,0,0,0,1,0,3,1,0,0,0,1,3,0,0,0,0,1,4,1,1,0
Plasmid_pNG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plasmid_pUB110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helicobacter_sp._13S00482-2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Plasmid_pWW100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
Helicobacter_sp._MIT_01-6242,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Helicobacter_sp._MIT_03-1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Helicobacter_sp._MIT_03-1616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Formosa_sp._Hel3_A1_48,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,413,41,0
Helicobacter_sp._MIT_11-5569,0,0,2,1,0,1,0,0,0,5,0,1,0,2,1,0,5,2,0,0,0,0,0,0,0,0,1,0,2,0,1,13,1,1,0
Megasphaera_sp._BL7,0,0,0,0,0,2160,0,0,0,0,0,0,0,0,1,0,0,42750,1,3,0,0,0,0,0,0,1,0,3,0,1,1,4,1,0
Megasphaera_sp._BV3C16-1,8,101,162,35,6,203,30,0,3,177,4,17,5,37,54,7,19,127,62,43,3,11,7,16,0,5,61,16,11,45,232,95,17,42,38
Bacillus_sp._SB47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_sp._SB49,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
Megasphaera_sp._MJR8396C,1632,29,40,143,1,182371,55,1,18,33,0,119,11,168,51,1,74,946,181,455,63,83,15,296,5,67,148,45,155,320,106,228,4115,5708,232
Megasphaera_sp._NM10,0,0,0,0,0,5,0,1,0,0,0,0,0,1,0,0,0,20517,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
Megasphaera_sp._UPII_135-E,1,0,1,156,0,9,2,1,124,14,0,1,1,10,57,0,5,1,3,1,0,1,1,6,0,2,74,13,1,3,13,202,1,4,0
Megasphaera_sp._UPII_199-6,0,0,0,4,2,20,200,1,0,2,0,1,0,0,0,0,0,928,0,0,0,0,0,0,0,0,21,3,0,0,2,0,9,7,0
Burkholderia_sp._CF145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Burkholderia_sp._CQ001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burkholderia_sp._D7,0,9,3,18,0,0,2,0,5,0,0,3,1,1,0,0,0,17,11,21,0,0,0,6,1,4,333,2,78,11,1,153,0,1,1
Bacillus_sp._TD41,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
Lebetimonas_sp._JH292,0,0,3,2,1,0,14,0,0,0,0,14,0,0,1,0,0,40,36,0,0,60,0,10,0,0,0,0,0,7,0,0,2,3,0
Veillonella_sp._3_1_44,98,595,493,1795,2535,108697,67,114540,207,21,867,483,13,4916,82,15038,72,2717,102,700,140397,1293,2659,356,142,6742,5607,5051,993,1943,16763,118,6094,6881,141
Gramella_sp._MAR_2010_147,0,0,1,2,0,0,0,0,14,1,0,1,0,0,0,0,0,16,0,0,0,0,0,7,0,0,1,1,1,0,0,0,4,0,5
Veillonella_sp._ACP1,12,279,280,2839,11589,103550,49,73817,340,47,40,766,5,11766,104,2389,49,4399,151,156,28692,2314,4267,222,115,29175,12465,3022,223,7774,50879,15,4776,19538,69
Veillonella_sp._AS16,7,29,64,118,217,8541,10,19186,14,8,26,60,4,482,189,421,13,290,20,34,5589,74,359,82,10,793,593,775,380,130,1758,2,793,1021,105
Veillonella_sp._DNF00869,2,1,2,97,1201,582,0,1673,3,5,13,8,1,35,2,53,3,36,0,5,238,258,75,2,4,206,373,85,6,42,6276,0,48,80,2
Veillonella_sp._HPA0037,11,324,318,3185,12214,114507,72,71158,321,57,20,839,3,12994,130,2424,68,4397,169,174,30765,2581,4654,279,162,32682,13362,3584,259,8392,54164,20,5256,21659,96
Veillonella_sp._ICM51a,14,376,330,2750,10850,137589,51,81698,351,47,14,844,6,14003,141,2031,59,3595,114,183,31936,2712,4491,282,149,29982,11676,3459,294,6734,59553,20,4207,18307,54
Veillonella_sp._OK1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0
Veillonella_sp._oral_taxon_780,4,1,8,149,1563,703,0,1277,3,0,1,4,0,47,2,77,0,19,10,2,371,258,79,6,5,180,580,106,10,49,6686,14,58,104,3
Candidatus_Thioglobus_autotrophicus,0,0,3,1,1,0,0,0,0,0,0,0,1,17,1,0,0,1,0,11,0,0,1,0,0,0,0,11,0,1,2,0,0,1,0
Veillonellaceae_bacterium_DNF00626,29,6,5,10,1,59,37,2,13,184,0,12,0,16,321,0,242,173,1,7,11,1,6,12,0,8,29,16,234,8,18,39,6,12,0
Veillonellaceae_bacterium_DNF00751,0,4,1,12,1,11,4,0,0,16,0,8,1,6,2,1,3,149,10,7,0,0,0,2,1,0,7,6,10,8,7,1,1,8,0
Lacinutrix_sp._5H-3-7-4,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3,0,0,5,0,0,1,1,632,0,1,0
Lacinutrix_sp._Hel_I_90,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0
Bacillus_sp._VT-16-64,2,4,2,2,0,7,1,3,3,2,9,2,6,4,5,1,1,20,6,1,2,0,3,5,3,67,11,3,4,4,10,55,6,2,3
Bacillus_sp._WP8,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,0,0,1,0,0,1,5,3,0,0,0,0,1,0
Pseudohongiella_sp._SCS-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudohongiella_sp._SCS-49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedimentibacter_sp._SX930,1,8,10,0,1,0,0,1,1,1,40,1,3,13,0,0,1,15,4,4,0,0,1,9,0,3,11,3,2,2,1,4,0,1,1
Leeuwenhoekiella_sp._Hel_I_48,2,0,0,13,1,1,2,0,2,1,0,2,12,3,4,1,2,0,2,1,0,0,2,93,3,7,2,2,1,0,0,0,1,1,1
Leeuwenhoekiella_sp._MAR_2009_132,0,0,2,0,1,0,2,1,0,1,0,0,38,1,2,2,1,8,0,0,2,0,1,1,1,0,2,0,263,4,0,1,3,0,0
Bacillus_sp._cl115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_sp._cl25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emmonsia_sp._CAC-2015a,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_sp._es.034,3,4,6,4,0,4,3,0,2,0,0,1,0,6,0,0,23,4,9,10,0,0,0,2,8,0,12,12,0,1,0,1,1,3,1
Donghicola_sp._KarMa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lutibacter_sp._LPB0138,0,0,1,4,0,0,0,0,0,0,0,0,0,12,12,0,0,1,3,1,0,0,0,0,0,6,6,2,1,2,0,2,1,0,1
Mangrovimonas_sp._DI_80,1,0,7,0,0,1,3,0,4,0,0,5,0,5,0,0,0,9,5,0,0,12,0,101,1,0,0,0,0,5,0,0,0,1,0
Mangrovimonas_sp._ST2L12,12,1,1,0,0,0,11,0,0,0,0,11,0,17,1,0,0,116,48,0,0,51,0,10,0,0,0,1,2,4,0,1,2,3,0
Mangrovimonas_sp._ST2L15,0,3,8,5,0,0,1,0,1,2,0,0,0,2,1,0,21,0,8,3,0,0,0,0,4,0,0,1,52,5,0,1,1245,661,1
Mangrovimonas_sp._TPBH4,0,0,21,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerococcus_sp._HMSC075B03,2,11,6,12,9,2,5,0,6,5,0,5,2,23,7,0,0,2,2,1,12,13,0,6,0,14,0,2,4,16,1,1,12,17,3
Anaerococcus_sp._Marseille-P2143,3,33,2,23,8,1,1,0,1,4,9,1,0,56,0,1,3,16,1,3,4,2,4,9,0,3,2,6,5,3,10,46,3,8,1
Anaerococcus_sp._Marseille-P3625,97,10,21,36,5,13,15,0,2,1,1,1,0,6,0,7,6,8,2,2,2,0,0,5,6,0,1,2,4,5,4,83,11,16,0
Anaerococcus_sp._SB3,3,7,5,13,2,45,6,1,2,8,9,5,1,10,1,0,0,11,3,0,0,4,0,8,8,4,10,12,0,15,3,8,6,20,1
Spodoptera_exigua_multiple_nucleopolyhedrovirus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerosphaera_sp._HMSC064C01,0,2,14,52,0,3,0,0,0,1,10,0,0,3,0,0,0,1,0,3,1,1,0,4,0,0,0,6,8,0,1,11,0,1,0
