species,a10,a11,a12,a5,a6,a7,a8,a9,b10,b11,b12,b1,b2,b3,b4,b5,b6,b7,b8,b9,c10,c11,c12,c1,c2,c3,c4,c5,c6,c7,c9,d10,d11,d12,d1
fusobacterium_nucleatum,8,51,17,503,694,1254,88,0,60,2,418,100,3,43,10,12,8135,117,2,8,319,22,356,18,16,5910,626,11,1,19,26629,12,153,14,80
fusobacterium_perfoetens,0,8,56,32,0,8,28,1,2,2,0,3,0,30,3,0,2,30,12,3,4,1,0,13,6,5,7,11,0,0,13,175,4,38,7
fusobacterium_periodonticum,11,28,58,384,108,25,19,0,5,4,264,16,3,55,1,484,387,111,18,13,8819,19,7333,20,116,21413,5524,294,3,7,20194,721,19,196,25
fusobacterium_russii,6,12,18,19,0,27,1,1,0,0,0,4,0,6,1,0,3,40,3,13,2,0,3,0,13,14,2,2,105,11,45,11,0,13,4
fusobacterium_sp._cm1,9,0,1,10,1,142,0,0,0,0,2,1,1,8,2,0,1187,0,2,0,5,1,9,2,10,134,3,1,0,0,954,1,1,0,4
fusobacterium_sp._cm21,51,232,159,378,122,126,16,0,82,18,0,217,0,348,42,0,249,366,23,256,9,63,5,124,0,910,251,136,18,170,949,19,22,249,119
fusobacterium_sp._cm22,0,1,0,1,14,6,1,0,0,0,1,1,0,5,0,1,86,3,0,0,129,1,13,0,4,294,48,0,1,0,1095,0,1,2,0
fusobacterium_sp._hmsc064b11,0,0,0,13,117,3,0,0,0,0,6,1,1,1,0,0,102,0,0,0,7,0,17,0,0,621,17,1,0,0,1306,0,2,0,0
fusobacterium_sp._hmsc064b12,0,0,0,3,13,7,0,0,0,0,0,3,0,1,1,0,97,0,2,0,3,0,0,0,0,619,196,0,0,0,985,0,0,0,1
fusobacterium_sp._hmsc065f01,2,1,0,9,0,23,0,0,0,0,0,1,0,0,0,0,699,0,0,0,0,0,0,0,0,17,2,0,0,0,623,0,0,0,1
fusobacterium_sp._hmsc073f01,0,10,2,0,0,11,0,0,6,2,0,1,1,6,2,0,0,2,1,1,0,0,0,1,0,6,0,0,0,3,2,0,4,11,8
fusobacterium_sp._obrc1,0,0,0,5,18,5,0,0,0,0,19,0,0,1,0,1,277,0,1,0,210,0,12,0,0,306,16,7,0,1,1630,0,0,2,0
fusobacterium_sp._oral_taxon_203,3,3,0,8,3,21,2,0,0,0,1,3,1,5,3,2,99,3,1,0,6,0,7,3,1,158,6,5,0,2,721,2,3,1,1
fusobacterium_sp._oral_taxon_370,23,1,1,9,3,7,1,0,24,0,1,1,0,9,0,5,36,2,4,61,27,0,33,13,11,157,20,1,0,0,1292,441,2,39,1
fusobacterium_ulcerans,15,12,8,3,0,0,5,0,7,3,0,1,1,42,5,1,6,22,10,10,13,0,0,18,1,2,2,10,3,7,12,15,12,65,9
fusobacterium_varium,4,9,4,12,0,82,2,160,1,4,0,6,4,31,0,16,3,13,4,2,9,0,1,6,22,2,9,10,1,17,23,333,4,23,2
gabonia_massiliensis,1430,675,604,95,0,0,130,0,1911,68,0,416,0,189,139,0,450,65,1713,6877,0,162,2,274,0,1188,15,6,5,645,3,109,15,117,131
gabonibacter_massiliensis,104,168,80,102,2,0,146,0,322,1,0,32,0,361,43,0,110,62,540,577,0,773,0,100,0,308,706,345,2,159,7,165,93,96,268
gaetbulibacter_saemankumensis,19,0,4,7,5,1,106,0,1,0,1,1,0,1,4,0,1,7,0,0,0,6,0,0,2,0,0,1,0,4,1,6,2,2,0
gaetbulibacter_sp._4g1,0,0,0,0,0,0,1,0,0,0,2,7,0,42,1,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
gaetbulibacter_sp._5u11,9,125,30,2,0,4,3,0,0,0,0,6,0,0,11,0,1,3,22,1,0,0,0,19,0,0,1,1,2,8,1,0,0,9,0
gaeumannomyces_sp._js-464,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gaeumannomyces_tritici,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0
galactomyces_candidum,0,0,17,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0
galbibacter_marinus,196,0,2,3,0,5,3,0,41,1,0,4,0,1,0,0,4,5,5,64,0,34,0,1,7,0,0,1,0,0,0,6,1,1,0
galerina_marginata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
gallaecimonas_pentaromativorans,2,1,0,1,3,1,0,1,3,0,0,0,20,1,0,2,0,2,1,0,16,1,0,3,5,0,2,2,4,3,6,1,0,1,0
gallaecimonas_xiamenensis,2,1,5,0,5,3,1,4,5,0,0,8,7,0,16,2,0,2,6,2,3,0,5,7,8,0,3,2,0,1,3,1,2,4,0
gallibacterium_anatis,1,2,2,15,4,0,0,18,2,1,0,4,3,4,8,3,2,7,6,1,6,5,11,6,4,45,7,18,7,86,84,3,19,26,1
gallibacterium_genomosp._3,0,0,10,4,53,12,1,3,0,0,0,9,2,4,6,0,1,3,1,1,13,1,15,2,4,203,20,10,1,0,51,2,4,15,0
gallibacterium_salpingitidis,0,0,0,4,15,8,11,7,2,0,0,12,8,2,9,4,1,44,19,2,36,56,20,6,8,46,5,1,0,6,56,0,2,2,0
gallid_alphaherpesvirus_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gallionella_capsiferriformans,0,0,1,5,0,2,0,0,0,0,0,2,4,0,4,0,6,33,1,15,0,0,0,10,1,1,3,2,9,16,0,0,4,0,7
gammapapillomavirus_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammapapillomavirus_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gammaproteobacteria_bacterium_2w06,0,0,0,8,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,6,0,8,0,0,0,0,8,0,0,1
gammaproteobacteria_bacterium_mfb021,3,1,7,2,0,1,5,0,0,10,0,5,0,3,3,1,4,3,10,7,0,2,0,63,3,18,7,4,39,2,2,6,1,2,0
gammaproteobacteria_bacterium_mola455,4,0,4,0,0,1,16,1,1,3,0,1,2,2,14,1,0,7,3,2,0,0,2,0,0,0,0,1,7,2,1,5,1,2,0
gamma_proteobacterium_bdw918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gamma_proteobacterium_hdn1,1,7,2,12,4,0,0,0,0,0,0,0,0,0,0,3,9,0,2,11,1,1,1,2,7,1,17,1,1,1,7,9,1,2,1
gamma_proteobacterium_himb30,1,0,1,2,9,12,0,12,0,0,10,0,5,0,1,4,0,12,2,0,7,1,7,0,10,1,2,2,0,0,7,0,0,0,0
gamma_proteobacterium_himb55,3,3,10,19,0,0,4,0,0,0,0,0,2,1,0,0,3,23,1,0,3,0,1,12,1,0,4,0,0,1,1,96,0,0,0
gamma_proteobacterium_htcc2207,1,0,10,4,2,1,0,0,0,0,0,0,0,1,0,0,0,28,5,20,0,0,0,2,2,0,14,4,16,17,2,5,1,2,1
gamma_proteobacterium_htcc5015,1,6,3,7,4,1,13,1,10,0,0,2,3,0,1,0,0,1,0,17,3,0,0,3,3,0,0,4,3,0,7,4,0,5,0
gamma_proteobacterium_imcc1989,0,1,0,0,1,1,0,2,0,1,0,2,0,1,0,0,0,1,2,1,0,1,0,1,11,0,4,1,1,7,1,4,1,3,0
gamma_proteobacterium_imcc3088,0,0,0,3,1,0,0,4,0,0,0,1,1,0,0,2,0,0,1,0,3,1,5,2,0,0,1,0,0,1,2,0,0,0,0
gamma_proteobacterium_l18,1,0,0,5,0,0,2,0,0,0,0,4,2,3,0,0,4,0,0,0,1,0,0,1,0,0,0,7,0,9,0,1,0,2,5
gamma_proteobacterium_nor5-3,2,0,0,1,0,0,0,0,8,0,0,6,1,0,0,0,0,0,0,0,2,1,0,20,0,1,0,0,1,2,0,1,0,0,0
gamma_proteobacterium_wg36,0,0,0,0,4,2,0,6,0,0,0,0,0,0,0,6,1,1,2,0,2,0,0,0,5,0,0,0,0,0,8,0,0,0,0
ganoderma_boninense,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ganoderma_lucidum,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,4,0,1,0,0,0
ganoderma_sinense,14,0,0,4,0,0,1,0,0,0,0,1,0,1,14,0,0,1,1,0,0,0,1,16,0,1,1,0,0,2,2,0,0,0,0
gardnerella_sp._26-12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
gardnerella_sp._30-4,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0
gardnerella_vaginalis,8,53,4,8,0,192,19,0,13,7,14,3,3,34,5,2,1,44,4,9,3,0,3,19,2,5,6,2,5,15,6,4,3,31,4
gayadomonas_joobiniege,0,0,1,0,2,0,0,3,0,0,0,0,0,2,2,2,0,6,0,0,0,1,2,1,4,15,0,8,0,0,5,2,0,0,0
geitlerinema_sp._pcc_7407,0,1,1,4,0,1,1,0,0,0,0,4,1,1,2,1,0,3,5,1,0,0,2,12,1,2,6,2,4,1,0,36,2,1,0
gelatoporia_subvermispora,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
gemella_asaccharolytica,4,13,19,33,9,8,20,0,2,3,0,6,7,11,0,0,5,23,1,0,8,0,0,43,8,0,12,5,0,0,26,4,0,5,5
gemella_haemolysans,5,35,3,76,2243,48,12,9,2,4,58,11,52,30,3,135,15,71,22,18,149,57,71,0,410,520,208,50,4,6,2232,465,172,135,18
gemella_sp._marseille-p3249,0,1,0,0,8,1,0,0,0,0,0,0,1,0,0,0,267,0,1,0,0,0,0,0,0,3,3,0,0,0,20,3,6,6,0
gemella_sp._oral_taxon_928,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,186,4,0,0,0
geminicoccus_roseus,21,6,9,14,1,0,3,0,5,4,0,3,2,9,2,1,1,0,8,4,1,0,0,23,0,1,30,5,6,10,0,36,5,2,2
geminocystis_herdmanii,5,0,5,3,0,3,5,0,4,0,0,8,0,4,33,0,0,15,1,11,0,15,0,2,0,13,6,6,5,7,1,4,5,6,4
geminocystis_sp._nies-3708,0,0,1,0,0,2,3,0,0,0,0,0,0,1,0,0,5,4,8,0,0,2,0,8,5,1,4,12,0,2,1,2,0,38,1
geminocystis_sp._nies-3709,0,0,0,1,0,1,0,0,0,2,5,1,0,3,10,0,0,2,13,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0
gemmata_obscuriglobus,0,5,5,11,0,0,6,0,0,0,3,0,0,1,1,0,0,4,4,2,0,0,0,2,1,2,13,0,6,0,0,21,1,1,0
gemmata_sp._sh-pl17,1,10,0,13,0,0,3,0,0,0,0,4,0,0,1,0,0,1,0,4,0,0,0,18,0,0,9,0,3,8,0,5,0,0,2
gemmatimonas_aurantiaca,2,4,3,6,0,0,4,0,1,8,0,1,12,0,5,0,0,6,11,6,0,2,1,13,0,17,7,0,7,1,0,8,0,5,5
gemmatimonas_phototrophica,0,0,6,3,0,0,4,0,0,0,0,2,0,3,1,0,0,4,0,0,0,0,0,5,0,0,9,0,3,9,0,10,0,3,0
gemmiger_formicilis,6374,68437,111658,39806,11,3071,23577,12,1108,3688,225,38584,255062,129382,19761,12,3145,39262,3573,53816,276,16697,3841,26977,9,125511,199082,26128,215606,25117,248,6790,2819,43731,14114
gemmiger_sp._an120,541,623,1932,1629,0,743,749,1,921,782,7,496,3043,839,441,1,356,1110,1570,723,19,354,69,2245,2,1766,3394,1000,1688,1989,31,2301,144,673,485
gemmiger_sp._an194,215,282,845,462,0,583,277,0,226,457,4,225,1568,326,241,2,190,511,590,343,22,263,46,878,0,990,1442,567,869,1199,10,2273,102,443,254
gemmiger_sp._an50,617,612,1620,1089,1,603,1095,0,800,1260,6,349,3373,557,427,0,260,2125,1248,621,17,287,95,1476,0,1445,3131,985,1070,1519,12,1425,91,1929,249
gemmiger_sp._an87,300,322,881,889,0,813,385,0,437,1088,18,741,1615,255,296,1,417,546,839,488,23,218,115,1202,1,1802,2427,524,675,937,51,1131,57,1266,271
gemmobacter_aquatilis,19,1,51,0,0,0,1,0,13,1,0,3,1,1,1,0,67,46,97,23,1,0,0,4,0,8,12,0,21,0,0,3,2,2,0
gemmobacter_megaterium,0,3,245,4,3,1,5,0,4,0,0,0,65,0,2,0,68,53,1,0,0,0,0,2,1,0,1,2,1,2,1,1,0,8,0
gemmobacter_sp._lw-1,15,40,11,0,0,1,0,0,47,0,0,0,14,0,0,0,0,0,0,2,0,0,0,3,0,1,5,3,1,0,0,4,0,1,0
geoalkalibacter_ferrihydriticus,9,24,33,6,0,0,3,0,50,6,0,9,1,16,10,0,4,2,38,24,0,7,0,10,0,4,37,7,5,17,1,65,1,1,1
geoalkalibacter_subterraneus,8,14,17,9,3,3,32,0,7,5,0,8,5,9,5,0,1,6,31,19,0,0,0,44,0,1,35,7,104,7,1,71,4,5,0
geobacillus_galactosidasius,0,0,5,18,0,0,0,0,0,1,0,0,0,16,0,0,0,5,14,0,0,0,1,13,0,0,1,1,1,2,6,523,0,0,0
geobacillus_genomosp._3,34,88,9,4,0,0,12,0,104,0,0,10,1,8,55,0,0,0,4,2,0,1,0,5,0,0,3,3,2,4,0,7,0,7,0
geobacillus_icigianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0
geobacillus_kaustophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_lituanicus,0,4,0,2,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,9,0,3,0,0,0,0,0,0
geobacillus_phage_gbk2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_phage_gbsv1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_phage_tp-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_sp._1017,3,8,4,0,0,0,14,0,5,0,0,0,0,4,5,0,0,0,173,6,0,0,0,2,0,0,0,7,15,0,0,67,2,3,0
geobacillus_sp._1121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_sp._44b,0,2,1,0,0,1,10,0,1,0,0,0,0,0,6,0,0,1,1,0,0,2,0,2,0,2,1,0,1,1,0,1,0,3,0
geobacillus_sp._44c,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0
geobacillus_sp._46c-iia,0,1,1,12,0,0,0,0,0,0,0,4,0,2,0,0,0,1,6,0,0,0,0,2,0,1,13,4,50,1,0,1,0,0,1
geobacillus_sp._47c-iib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_sp._8,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1
geobacillus_sp._a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_sp._ayn2,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
geobacillus_sp._b4113_201601,2,6,16,4,0,1,0,0,0,0,0,3,2,8,5,2,0,6,5,3,0,1,0,16,0,0,8,3,7,6,0,6,0,0,0
geobacillus_sp._c56-t3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
geobacillus_sp._camr5420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_sp._fjat-46040,3,4,3,3,1,4,5,2,1,2,0,0,2,5,0,3,2,2,0,1,8,2,1,4,2,5,7,4,3,5,0,4,4,3,1
geobacillus_sp._fw23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_sp._g11mc16,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
geobacillus_sp._ghh01,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,1,1,0,1,1,1,0,1
geobacillus_sp._lemmy01,1,0,1,1,0,1,0,1,0,0,0,0,0,2,0,2,0,0,1,0,2,0,0,2,1,0,0,2,0,0,1,1,0,1,2
geobacillus_sp._mas1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_sp._pa-3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_sp._sah69,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
geobacillus_sp._t6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_sp._wch70,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0
geobacillus_sp._y4.1mc1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_sp._zgt-1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_stearothermophilus,174,21,0,22,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,19,2,0,0,0,450,0,0,1
geobacillus_subterraneus,1,0,3,0,0,0,17,0,0,0,0,0,0,1,0,0,82,1,0,1,0,0,1,3,4,12,1,1,2,0,1,8,2,1,0
geobacillus_thermocatenulatus,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
geobacillus_thermodenitrificans,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
geobacillus_thermoleovorans,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,202,276,0
geobacillus_virus_e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacillus_virus_e3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacter_anodireducens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geobacter_bemidjiensis,6,14,12,15,0,0,14,0,7,2,0,3,12,6,10,0,4,2,38,11,0,1,0,9,0,2,59,7,20,9,0,63,1,1,2
geobacter_daltonii,4,3,13,11,0,3,2,1,6,5,0,5,1,11,40,1,2,15,4,11,0,0,0,8,0,8,183,5,34,7,1,30,0,2,0
geobacter_lovleyi,31,11,19,11,0,2,10,0,10,1,1,9,34,2,44,2,6,19,45,20,0,4,3,17,3,3,28,6,10,10,1,54,1,7,8
geobacter_metallireducens,22,0,4,12,0,1,62,0,1,2,0,5,7,5,4,0,3,0,16,3,0,2,0,11,1,4,22,5,7,51,0,79,1,2,12
geobacter_pickeringii,8,2,89,8,0,0,2,0,5,1,0,5,22,5,22,3,29,90,62,18,1,6,0,42,0,12,15,12,20,2,1,77,2,11,2
geobacter_soli,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0
geobacter_sp._dsm_9736,1,3,3,4,0,10,1,0,0,11,0,1,7,0,7,0,2,5,7,3,0,1,1,6,0,35,6,5,9,6,1,2,1,14,3
geobacter_sp._m18,93,61,16,78,1,1,14,0,58,1,1,6,7,6,4,3,1,6,21,12,0,5,0,21,0,9,18,6,11,7,1,199,0,6,4
geobacter_sp._m21,1,5,6,5,1,3,19,0,0,2,1,2,3,5,10,2,1,1,11,7,0,4,0,10,1,3,123,9,57,10,0,60,0,6,0
geobacter_sp._or-1,15,29,9,8,0,0,3,0,38,1,1,2,0,4,5,0,2,0,14,0,0,0,0,66,0,0,10,2,7,4,0,3,2,3,1
geobacter_sulfurreducens,3,6,11,15,0,0,4,0,1,2,0,10,3,3,2,0,4,17,3,88,0,0,0,107,0,1,15,3,5,14,0,93,2,3,3
geobacter_uraniireducens,3,1,5,6,0,5,7,0,2,0,0,3,0,1,7,0,4,2,1,0,2,0,0,16,0,0,6,1,4,0,1,13,1,2,2
geodermatophilaceae_bacterium_urha0031,3,0,0,5,0,0,1,0,1,1,5,0,0,1,0,0,1,2,4,2,0,1,0,7,0,1,20,9,9,1,0,6,0,1,2
geodermatophilaceae_bacterium_urhb0048,0,0,1,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,23,0,0,0
geodermatophilaceae_bacterium_urhb0062,0,5,0,5,0,0,1,0,1,0,1,1,2,1,1,0,0,1,8,1,0,0,1,1,1,0,23,0,3,0,1,8,0,0,0
geodermatophilus_africanus,1,5,10,3,0,19,3,0,0,0,4,1,0,3,1,0,1,1,6,0,0,6,1,9,1,1,9,14,3,10,1,8,0,12,3
geodermatophilus_amargosae,0,4,6,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,10,1,3,16,0,2,1,1,0
geodermatophilus_brasiliensis,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,15,1,2,0,0,2
geodermatophilus_nigrescens,1,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,2,0,0
geodermatophilus_obscurus,2,1,3,5,0,1,1,0,2,0,2,0,1,2,2,0,0,0,3,1,0,0,0,3,0,0,10,4,7,14,0,1,0,0,0
geodermatophilus_poikilotrophus,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,23,0,2,0,0,0
geodermatophilus_pulveris,0,4,1,1,0,1,0,0,0,1,6,0,0,1,0,0,0,1,4,1,0,0,0,2,0,0,3,0,1,1,0,1,0,0,0
geodermatophilus_ruber,2,1,2,2,0,7,0,0,0,0,4,0,7,1,1,0,0,1,0,0,0,0,0,6,0,2,15,2,3,3,0,14,0,0,0
geodermatophilus_sabuli,0,4,8,0,0,1,6,0,0,1,1,3,0,0,3,1,3,0,2,0,0,1,0,1,0,1,0,2,1,4,0,0,0,2,0
geodermatophilus_saharensis,0,0,1,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,156,0,0,0,2,0,1,1,1,0,0,0
geodermatophilus_siccatus,0,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,1,3,1,1,0,0,2,0,1,0,0,0,3,1,5,0,0,0
